housing_median_age,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_household,NEAR BAY,<1H OCEAN,INLAND,ISLAND,NEAR OCEAN
48,610,267,3.125,97600,6.43071161,1.149812734,0,0,1,0,0
39,805,341,2.425,90000,5.832844575,1.175953079,0,0,1,0,0
37,761,248,2.3438,88100,5.862903226,1.052419355,0,0,1,0,0
44,1363,517,1.8396,77100,4.775628627,1.098646035,0,0,1,0,0
29,1418,524,1.8281,76800,3.963740458,1.101145038,0,0,1,0,0
52,968,333,1.2034,79500,5.582582583,1.186186186,0,0,1,0,0
52,1171,455,1.4815,77900,5.327472527,1.16043956,0,0,1,0,0
36,2378,751,1.3571,70600,3.982689747,1.094540613,0,0,1,0,0
40,1517,531,1.0951,65800,4.139359699,1.152542373,0,0,1,0,0
44,1238,467,1.5156,75800,5.004282655,1.205567452,0,0,1,0,0
42,1532,494,1.4531,71500,4.281376518,1.127530364,0,0,1,0,0
43,736,215,2.6,66900,4.734883721,1.213953488,0,0,1,0,0
47,1653,512,1.3973,66100,4.796875,1.193359375,0,0,1,0,0
47,1308,385,1.2069,68200,4.280519481,1.122077922,0,0,1,0,0
45,1046,274,1.8438,72100,4.996350365,1.281021898,0,0,1,0,0
50,1581,394,2.2019,63500,4.134517766,1.109137056,0,0,1,0,0
48,1586,455,1.1687,70800,3.292307692,0.984615385,0,0,1,0,0
35,1714,612,0.7075,78800,3.290849673,1.10620915,0,0,1,0,0
35,1920,586,1.5561,68000,4.139931741,1.220136519,0,0,1,0,0
39,1258,359,1.4896,69500,4.381615599,1.164345404,0,0,1,0,0
19,844,424,0.7235,71300,2.839622642,0.955188679,0,0,1,0,0
24,1178,330,1.1806,68300,4.396969697,1.172727273,0,0,1,0,0
49,76,13,2.5625,75000,4.615384615,0.846153846,0,0,1,0,0
44,273,107,2.2917,90800,3.514018692,4.065420561,0,0,1,0,0
34,387,138,1.7981,73300,4.108695652,1.036231884,0,0,1,0,0
31,596,255,4.3362,159400,5.945098039,0.933333333,0,0,1,0,0
37,744,274,3.7188,116600,6.237226277,1.01459854,0,0,1,0,0
35,1595,479,3.9018,91500,5.651356994,1.004175365,0,0,1,0,0
30,990,348,3.3,97600,5.086206897,1.091954023,0,0,1,0,0
33,1100,380,3.5978,88300,5.976315789,1.023684211,0,0,1,0,0
31,1715,663,3.7125,98000,5.336349925,0.992458522,0,0,1,0,0
30,945,344,3.8906,123700,5.630813953,1.020348837,0,0,1,0,0
16,49,8,4.625,250000,3.75,0.375,0,0,1,0,0
22,4523,1791,2.1465,88800,4.430485762,1.103294249,0,0,1,0,0
19,2680,1141,2.2482,114500,4.524978089,1.077125329,0,0,1,0,0
36,1742,585,4.1,96400,6.487179487,1.155555556,0,0,1,0,0
35,658,245,4.4435,97600,6.191836735,1.048979592,0,0,1,0,0
35,705,253,3.3616,95300,5.889328063,1,0,0,1,0,0
33,1374,487,3.6856,90000,5.950718686,1.032854209,0,0,1,0,0
37,1291,487,3,83400,5.12936345,0.969199179,0,0,1,0,0
37,1234,493,2,72100,4.874239351,1.115618661,0,0,1,0,0
39,2256,721,2.1375,87500,4.883495146,1.036061026,0,0,1,0,0
31,1314,562,1.7235,78800,3.930604982,1.131672598,0,0,1,0,0
40,793,268,3.0721,83800,4.843283582,0.947761194,0,0,1,0,0
36,2388,589,2.9628,87800,5.665534805,1.166383701,0,0,1,0,0
35,381,138,2.5234,88200,6.239130435,1.072463768,0,0,1,0,0
17,2160,643,1.8463,72600,4.832037325,1.169517885,0,0,1,0,0
32,2011,614,2.7473,70800,4.739413681,1.043973941,0,0,1,0,0
27,1514,668,1.462,70200,4.335329341,1.023952096,0,0,1,0,0
52,943,256,0.8658,87500,3.7265625,0.9609375,0,0,1,0,0
30,1509,486,1.4079,67700,4.471193416,1.152263374,0,0,1,0,0
33,850,238,1.2171,59300,5.084033613,1.210084034,0,0,1,0,0
44,565,150,1.8281,62900,3.78,0.893333333,0,0,1,0,0
9,3688,896,1.8022,78000,4.357142857,1.162946429,0,0,1,0,0
29,1681,435,2.9292,84500,4.505747126,0.954022989,0,0,1,0,0
35,1394,396,3.1799,86700,5.656565657,1.068181818,0,0,1,0,0
37,1175,403,3.75,95200,5.625310174,1.004962779,0,0,1,0,0
32,1355,412,2.5238,89200,5.063106796,1.111650485,0,0,1,0,0
46,1100,377,2.0461,90500,4.909814324,1.127320955,0,0,1,0,0
35,730,264,3.2305,93700,5.227272727,0.939393939,0,0,1,0,0
33,3502,953,3.233,99400,5.166841553,1.056663169,0,0,1,0,0
38,1347,368,2.375,75300,4.307065217,0.9375,0,0,1,0,0
30,1034,237,2.3917,78600,4.76371308,1.05907173,0,0,1,0,0
41,786,244,2.5208,85500,5.569672131,1.081967213,0,0,1,0,0
46,576,244,3.1875,84000,5.360655738,1.131147541,0,0,1,0,0
52,693,272,1.9963,76900,4.507352941,0.988970588,0,0,1,0,0
52,564,131,2.1591,63500,6.122137405,1.221374046,0,0,1,0,0
26,431,130,1.3977,73100,4.715384615,1.146153846,0,0,1,0,0
42,390,124,1.0469,67000,4.274193548,0.991935484,0,0,1,0,0
48,486,139,2.5673,68200,5.26618705,1.071942446,0,0,1,0,0
36,625,152,2.0242,65000,4.967105263,1.032894737,0,0,1,0,0
46,476,91,1.4511,73100,5.230769231,1.120879121,0,0,1,0,0
43,1181,352,1.9234,74600,4.821022727,1.099431818,0,0,1,0,0
40,1528,469,1.9375,69900,4.287846482,1.0554371,0,0,1,0,0
40,2024,676,2.1139,70900,4.343195266,1.082840237,0,0,1,0,0
26,592,207,2.1125,84000,4.690821256,1.183574879,0,0,1,0,0
37,611,230,1.9926,81500,4.143478261,1.004347826,0,0,1,0,0
6,4092,1789,2.7002,88300,4.149245388,1.179988821,0,0,1,0,0
18,727,336,2.5187,116700,5.467261905,1.154761905,0,0,1,0,0
14,825,259,2.8281,106300,6.108108108,1.33976834,0,0,1,0,0
29,1188,385,4.7344,134600,6.444155844,0.994805195,0,0,1,0,0
5,1310,536,3.39,149500,5.195895522,1.076492537,0,0,1,0,0
6,1039,391,1.6675,95800,5.511508951,1.112531969,0,0,1,0,0
7,2534,1046,3.4228,115700,4.466539197,1.071701721,0,0,1,0,0
7,1336,423,4.5066,111500,4.659574468,0.952718676,0,0,1,0,0
2,868,304,5.1365,136700,5.453947368,0.953947368,0,0,1,0,0
17,1006,293,4.6708,123100,6.071672355,0.996587031,0,0,1,0,0
18,1264,382,4.7986,123700,6.130890052,1.052356021,0,0,1,0,0
13,1685,669,3.9024,122400,5.759342302,1.137518685,0,0,1,0,0
24,786,302,5.0318,134500,6.509933775,0.990066225,0,0,1,0,0
9,629,207,5.7393,151600,5.792270531,0.903381643,0,0,1,0,0
18,899,285,5.2139,129300,5.733333333,0.961403509,0,0,1,0,0
9,3630,1466,4.1667,197700,5.583219645,1.040245566,0,0,1,0,0
36,737,169,0.9838,79300,5.017751479,1.100591716,0,0,1,0,0
38,856,212,1.4279,73000,5.155660377,1.20754717,0,0,1,0,0
30,1784,573,2.45,85800,5.202443281,1.055846422,0,0,1,0,0
21,2140,687,2.4432,78800,4.4643377,1.027656477,0,0,1,0,0
21,401,120,1.7206,82100,3.483333333,1.1,0,0,1,0,0
17,1520,496,6.1986,214500,6.778225806,1.022177419,0,0,1,0,0
18,2763,1058,4.4472,161100,5.445179584,1.004725898,0,0,1,0,0
34,849,359,3.1607,138200,4.743732591,1.100278552,0,0,1,0,0
20,3780,1404,2.025,85700,3.745014245,1.078347578,0,0,1,0,0
23,3264,937,1.9821,93000,4.805763074,1.233724653,0,0,1,0,0
18,2948,963,3.0042,106500,5.20145379,1.150571132,0,0,1,0,0
5,726,222,7.978,223900,7.995495495,1.054054054,0,0,1,0,0
4,1981,705,5.3366,165100,6.083687943,0.967375887,0,0,1,0,0
9,1782,718,3.2604,93300,5.01810585,1.094707521,0,0,1,0,0
17,2084,833,4.6445,137200,6.045618247,0.980792317,0,0,1,0,0
16,956,472,2.5625,129400,5.459745763,1.103813559,0,0,1,0,0
6,1301,488,3.016,107500,4.883196721,1.241803279,0,0,1,0,0
23,1621,630,4.6111,128400,6.106349206,0.965079365,0,0,1,0,0
26,936,375,6,140200,5.442666667,0.781333333,0,0,1,0,0
16,811,267,5.2591,140700,6.041198502,0.917602996,0,0,1,0,0
9,1139,362,6.2516,159300,6.972375691,0.972375691,0,0,1,0,0
18,747,256,7.732,173200,7.26171875,0.98046875,0,0,1,0,0
14,989,479,3.1513,160000,5.526096033,1.09394572,0,0,1,0,0
18,890,323,5.159,144800,5.944272446,1.030959752,0,0,1,0,0
24,594,187,1.1522,87500,6.43315508,1.657754011,0,0,1,0,0
26,1913,620,3.3534,98900,6.087096774,1.15483871,0,0,1,0,0
6,2364,952,2.3848,81600,4.68907563,1.148109244,0,0,1,0,0
10,726,251,1.645,68700,4.561752988,1.167330677,0,0,1,0,0
10,3204,1159,2.7011,110200,5.134598792,1.147540984,0,0,1,0,0
14,1509,665,3.4138,126700,6.012030075,1.069172932,0,0,1,0,0
34,1538,507,2.809,82500,4.846153846,0.984220907,0,0,1,0,0
31,1834,575,3.3445,92900,5.28173913,0.982608696,0,0,1,0,0
24,1681,590,3.5,113900,5.986440678,1.047457627,0,0,1,0,0
29,1822,593,2.1563,72300,4.475548061,1.124789207,0,0,1,0,0
23,1161,358,2.2109,73200,5.363128492,1.268156425,0,0,1,0,0
22,995,244,2.5875,81300,4.762295082,0.905737705,0,0,1,0,0
18,699,310,2.1071,73500,4.641935484,1.029032258,0,0,1,0,0
33,1425,472,2.0133,78300,4.597457627,1.059322034,0,0,1,0,0
30,1390,523,2.3725,77200,4.803059273,1.141491396,0,0,1,0,0
26,1972,532,2.0388,80400,5.586466165,0.817669173,0,0,1,0,0
32,1021,339,3.6853,90900,4.946902655,1.044247788,0,0,1,0,0
27,692,234,3.2176,89400,5.320512821,0.978632479,0,0,1,0,0
26,905,281,3.4103,90900,6.252669039,1.081850534,0,0,1,0,0
5,1174,358,4.0114,97700,6.053072626,1.072625698,0,0,1,0,0
5,2382,1088,3.0587,143100,5.284007353,1.272977941,0,0,1,0,0
8,1440,666,3.2368,129200,4.602102102,1.039039039,0,0,1,0,0
2,1275,433,5.4138,164400,8.930715935,1.323325635,0,0,1,0,0
40,46,14,3.2708,162500,6.857142857,1,0,0,1,0,0
3,6080,1920,6.2178,173900,8.174479167,1.170833333,0,0,1,0,0
28,1464,379,3.2105,90300,5.918205805,1.052770449,0,0,1,0,0
22,1567,494,2.6536,84700,4.993927126,1.123481781,0,0,1,0,0
5,2392,773,4.5938,126500,5.767141009,0.971539457,0,0,1,0,0
14,752,264,3.3924,97400,4.765151515,0.928030303,0,0,1,0,0
28,885,255,2.1154,75300,5.121568627,1.094117647,0,0,1,0,0
7,799,276,2.9485,112500,4.880434783,1.09057971,0,0,1,0,0
26,1284,414,1.3485,85100,4.717391304,1.077294686,0,0,1,0,0
28,432,168,2.1875,81900,4.160714286,1.071428571,0,0,1,0,0
37,1316,339,1.448,72800,4.327433628,1.026548673,0,0,1,0,0
40,1772,455,2.189,72500,5.217582418,1.098901099,0,0,1,0,0
52,533,239,1.3021,100000,3.991631799,0.974895397,0,0,1,0,0
21,2805,1444,2.5643,102700,4.229224377,1.079639889,0,0,1,0,0
29,1323,676,2.4943,122300,5.082840237,1.081360947,0,0,1,0,0
29,1576,696,3.1801,149300,5.757183908,1.005747126,0,0,1,0,0
41,753,278,4.9125,140700,6.352517986,1.035971223,0,0,1,0,0
52,601,315,2.6129,137000,5.777777778,1.085714286,0,0,1,0,0
52,767,392,2.5143,117600,4.971938776,1.102040816,0,0,1,0,0
33,808,298,3.2188,117800,5.66442953,1.05033557,0,0,1,0,0
33,1252,488,3.8816,134600,6.161885246,1.020491803,0,0,1,0,0
24,676,234,6.0715,173400,6.782051282,0.948717949,0,0,1,0,0
23,1132,279,5.9915,153200,6.315412186,0.956989247,0,0,1,0,0
14,1570,419,6.2917,224700,7.31026253,1.016706444,0,0,1,0,0
4,1250,664,3.2131,137500,4.373493976,1.15060241,0,0,1,0,0
38,1003,369,3.6875,152800,6.753387534,1.032520325,0,0,1,0,0
36,942,331,4.6806,152400,6.716012085,1.090634441,0,0,1,0,0
25,900,320,6.4962,182400,7.853125,1.0625,0,0,1,0,0
20,395,145,10.8634,381800,5.903448276,0.855172414,0,0,1,0,0
9,2630,925,4.51,135800,5.736216216,1.073513514,0,0,1,0,0
24,2904,1202,3.0651,108000,5.468386023,1.027454243,0,0,1,0,0
5,842,257,4.875,138100,5.73151751,0.887159533,0,0,1,0,0
15,906,298,5.3526,129800,6.214765101,1.060402685,0,0,1,0,0
3,2506,806,5.5875,162000,6.875930521,1.027295285,0,0,1,0,0
15,1154,460,3.9741,141100,6.645652174,1.108695652,0,0,1,0,0
25,1815,634,4.0658,127400,5.788643533,1.015772871,0,0,1,0,0
5,1173,372,6.746,204100,7.080645161,0.965053763,0,0,1,0,0
9,633,230,5.0227,162300,6.269565217,0.952173913,0,0,1,0,0
23,1411,435,6.0701,149900,7.390804598,1.062068966,0,0,1,0,0
24,1141,474,4.2059,121500,6.069620253,1.069620253,0,0,1,0,0
14,1172,377,7.5822,283100,7.546419098,1.114058355,0,0,1,0,0
33,1997,412,2.8125,117200,5.099514563,1.13592233,0,0,1,0,0
17,1412,541,1.8152,94300,4.223659889,1.024029575,0,0,1,0,0
26,2909,1012,7.2972,269600,7.471343874,1.038537549,0,0,1,0,0
32,1033,385,6.5648,237200,7.355844156,1.020779221,0,0,1,0,0
26,1818,676,6.1461,217100,7.847633136,1.036982249,0,0,1,0,0
33,1760,638,6.3308,230600,7.18338558,1.015673981,0,0,1,0,0
37,27,12,4.0556,131300,8.833333333,1.5,0,0,1,0,0
24,3132,1189,2.5156,103000,5.264928511,1.068965517,0,0,1,0,0
38,151,52,1.3906,120800,5.403846154,1.057692308,0,0,1,0,0
4,1341,486,4.9688,163200,6.333333333,1.049382716,0,0,1,0,0
34,1342,514,2.8031,86900,4.678988327,1.052529183,0,0,1,0,0
34,39,14,3.0625,500001,3.214285714,0.785714286,0,0,1,0,0
25,1071,405,4.8173,146600,6.160493827,1.081481481,0,0,1,0,0
14,1876,841,1.9694,173200,6.853745541,1.196195006,0,0,1,0,0
16,1615,525,4.2333,220300,7.207619048,1.099047619,0,0,1,0,0
19,1627,619,4.2361,191600,7.132471729,1.046849758,0,0,1,0,0
26,1884,665,4.1361,121000,5.878195489,1.007518797,0,0,1,0,0
15,2419,840,4.7193,135200,6.657142857,1.060714286,0,0,1,0,0
6,957,274,7.2708,316700,8.357664234,1.138686131,0,0,1,0,0
23,1518,698,2.29,111800,5.683381089,1.097421203,0,0,1,0,0
24,2127,772,2.5172,96000,5.367875648,1.069948187,0,0,1,0,0
23,2082,652,3.154,115700,5.923312883,1.07208589,0,0,1,0,0
20,1453,538,3.3365,122800,5.782527881,1.046468401,0,0,1,0,0
24,1926,762,2.6875,116300,5.133858268,1.06167979,0,0,1,0,0
21,1351,614,2.598,106700,5.045602606,1.052117264,0,0,1,0,0
27,2645,1131,2.1927,116700,4.848806366,1.065428824,0,0,1,0,0
24,1851,1116,1.4418,103500,4.178315412,1.086917563,0,0,1,0,0
28,1200,626,1.3993,104600,4.806709265,1.115015974,0,0,1,0,0
27,859,418,1.5203,126200,4.653110048,1.066985646,0,0,1,0,0
26,1860,681,3.0403,113500,5.140969163,0.975036711,0,0,1,0,0
29,1760,699,2.7028,92000,4.82832618,1.137339056,0,0,1,0,0
30,1674,691,2.5863,98300,5.027496382,1.063675832,0,0,1,0,0
35,3431,1329,3.4145,40400,5.960872837,1.231000752,0,0,1,0,0
39,6852,1597,2.3832,35000,5.130244208,1.093926111,0,0,1,0,0
6,3767,1334,3.599,140200,6.659670165,1.264617691,0,0,1,0,0
6,2005,666,3.4695,138800,6.402402402,1.124624625,0,0,1,0,0
5,1396,465,3.7361,119600,6.202150538,1.219354839,0,0,1,0,0
6,3094,947,3.5167,130900,6.407602957,1.20063358,0,0,1,0,0
4,3126,1026,3.2277,126500,6.541910331,1.169590643,0,0,1,0,0
20,486,196,2.0184,84900,6.729591837,1.576530612,0,0,1,0,0
8,3220,1214,1.7567,69500,4.485172982,1.120263591,0,0,1,0,0
14,541,181,1.6838,57900,4.745856354,1.171270718,0,0,1,0,0
18,483,165,1.4196,64700,4.575757576,1.024242424,0,0,1,0,0
10,1853,609,1.6047,73400,4.866995074,1.096880131,0,0,1,0,0
5,1620,530,2.9479,83300,5.564150943,1.266037736,0,0,1,0,0
7,2140,711,3.0357,91300,5.541490858,1.074542897,0,0,1,0,0
20,2197,810,3.7252,167100,8.70617284,1.612345679,0,0,1,0,0
18,1301,464,4.8623,176900,11.22844828,1.965517241,0,0,1,0,0
35,688,256,4.1083,108000,5.97265625,1.3203125,0,0,1,0,0
39,872,322,4.555,153100,4.900621118,0.98447205,0,0,1,0,0
27,1472,509,2.825,76600,5.339882122,1.145383104,0,0,1,0,0
36,1404,492,2.3077,55500,4.432926829,1.12804878,0,0,1,0,0
37,782,296,1.6515,61600,4.050675676,1.185810811,0,0,1,0,0
36,1762,736,1.4318,59600,3.842391304,1.244565217,0,0,1,0,0
34,1326,515,2.1056,72000,4.260194175,1.00776699,0,0,1,0,0
29,1188,446,2.99,69400,5.912556054,1.147982063,0,0,1,0,0
26,1332,443,2.7198,70400,5.866817156,1.124153499,0,0,1,0,0
29,1530,608,2.8281,69300,5.116776316,1.087171053,0,0,1,0,0
37,1052,353,3.175,66800,5.337110482,1.036827195,0,0,1,0,0
36,665,229,3.7065,62000,5.23580786,1.135371179,0,0,1,0,0
5,1944,806,2.6576,98500,5.939205955,1.129032258,0,0,1,0,0
7,5146,1517,3.2794,92500,5.546473303,1.044166117,0,0,1,0,0
17,765,300,2.6827,110400,5.376666667,1.086666667,0,0,1,0,0
14,1349,485,2.8021,111200,6.239175258,1.146391753,0,0,1,0,0
29,855,315,3.4183,104100,7.146031746,1.473015873,0,0,1,0,0
4,1017,322,5.1112,170900,7.366459627,1.121118012,0,0,1,0,0
9,1458,478,5.4201,170600,8.483263598,1.121338912,0,0,1,0,0
14,1067,360,3.6333,116200,5.902777778,0.966666667,0,0,1,0,0
10,2378,808,2.1781,92200,5.199257426,1.051980198,0,0,1,0,0
13,2225,840,2.0136,94100,5.30952381,1.101190476,0,0,1,0,0
31,186,55,2.125,64800,4.818181818,1,0,0,1,0,0
8,2156,659,2.7778,86900,5.403641882,1.048558422,0,0,1,0,0
7,2764,891,3.205,101900,5.609427609,1.069584736,0,0,1,0,0
7,1217,408,3.6646,109900,6.00245098,1.095588235,0,0,1,0,0
10,1283,464,3.071,151600,6.6875,1.120689655,0,0,1,0,0
7,1522,470,4.6914,142200,6.808510638,1.014893617,0,0,1,0,0
9,2158,758,5.5875,167800,7.593667546,1.064643799,0,0,1,0,0
17,1720,595,5.086,148400,7.359663866,1.057142857,0,0,1,0,0
13,2455,915,4.1333,158200,6.383606557,1.043715847,0,0,1,0,0
8,6133,2324,2.9072,119200,5.389845095,1.073580034,0,0,1,0,0
12,2255,735,3.925,118500,6.089795918,1.03537415,0,0,1,0,0
15,2896,897,3.4875,90800,5.742474916,1.050167224,0,0,1,0,0
5,2097,635,3.8194,98500,5.94015748,0.97480315,0,0,1,0,0
38,1196,406,1.2275,64100,4.04679803,1.204433498,0,0,1,0,0
31,1161,328,1.06,56500,3.579268293,1.097560976,0,0,1,0,0
25,1338,487,3.2596,85400,5.227926078,1.002053388,0,0,1,0,0
26,1259,441,2.6125,79900,5.213151927,1.124716553,0,0,1,0,0
18,188,60,0.8246,91700,4.65,0.983333333,0,0,1,0,0
9,3489,1063,3.125,92800,5.554092192,1.095954845,0,0,1,0,0
10,2044,685,3.0943,97100,5.519708029,1.039416058,0,0,1,0,0
6,2447,1199,2.3617,103100,4.726438699,1.155129274,0,0,1,0,0
10,1174,362,3.375,98000,5.975138122,1.082872928,0,0,1,0,0
9,1678,530,3.2941,98300,6.213207547,1.103773585,0,0,1,0,0
3,7588,2285,3.9792,122100,7.235448578,1.115536105,0,0,1,0,0
34,2335,779,3.1635,74300,5.767650834,1.075738126,0,0,1,0,0
16,1283,604,2.8929,115600,5.086092715,1.013245033,0,0,1,0,0
18,1611,597,2.0243,82300,4.529313233,1.169179229,0,0,1,0,0
10,2845,812,3.0181,100400,5.75862069,1.088669951,0,0,1,0,0
14,883,465,2.1111,116700,5.253763441,0.961290323,0,0,1,0,0
7,2049,918,1.6232,93400,4.993464052,1.144880174,0,0,1,0,0
3,3804,1399,3.3871,111800,5.49606862,1.104360257,0,0,1,0,0
8,2739,846,3.0204,93100,5.469267139,1.048463357,0,0,1,0,0
7,878,292,6.0296,194100,7.003424658,1.171232877,0,0,1,0,0
7,846,314,4.7361,174500,7.464968153,1.117834395,0,0,1,0,0
8,690,271,3.662,165300,6.619926199,1.018450185,0,0,1,0,0
6,1851,694,4.1933,163100,6.674351585,1.085014409,0,0,1,0,0
8,1133,419,5.3733,302600,8.513126492,1.295942721,0,0,1,0,0
13,1606,668,2.1875,119700,5.511976048,1,0,0,1,0,0
14,960,396,2.9934,118200,5.315656566,1,0,0,1,0,0
11,2756,1239,1.5758,108300,4.789346247,1.113801453,0,0,1,0,0
11,1876,507,3.6615,105100,7.045364892,1.16765286,0,0,1,0,0
8,3031,991,3.3438,124400,6.096871847,0.987891019,0,0,1,0,0
6,3660,1092,4.2224,125700,6.399267399,1.026556777,0,0,1,0,0
9,1074,359,5.0198,151900,6.69637883,1.086350975,0,0,1,0,0
14,1639,582,1.5288,103400,5.187285223,1.104810997,0,0,1,0,0
13,1038,344,4.2891,120100,5.906976744,1.011627907,0,0,1,0,0
13,1767,585,3.7478,113500,6.297435897,1.032478632,0,0,1,0,0
8,2216,630,3.4038,100500,5.680952381,1.066666667,0,0,1,0,0
15,847,266,3.7917,123400,6.402255639,1.026315789,0,0,1,0,0
4,3527,1170,3.5696,129700,6.111965812,1.106837607,0,0,1,0,0
8,3883,1264,2.7917,98200,4.941455696,1.007120253,0,0,1,0,0
10,1056,312,3.6007,104000,5.548076923,0.958333333,0,0,1,0,0
16,3126,1046,1.6784,71900,4.904397706,1.120458891,0,0,1,0,0
9,6716,2081,3.1821,95600,5.675156175,1.04805382,0,0,1,0,0
4,2541,856,4.2414,121400,5.938084112,1.012850467,0,0,1,0,0
9,3515,1064,3.1505,102000,5.623120301,1.054511278,0,0,1,0,0
9,3166,957,3.2077,93300,5.896551724,1.05015674,0,0,1,0,0
11,2534,776,3.3368,99300,5.923969072,1.007731959,0,0,1,0,0
8,3213,1031,3.2215,108800,6.268671193,1.062075655,0,0,1,0,0
14,1640,590,2.8594,81700,7.672881356,1.483050847,0,0,1,0,0
18,754,226,3.4028,67500,5.845132743,1.203539823,0,0,1,0,0
5,132,56,2.5333,75000,3.714285714,1.392857143,0,0,1,0,0
12,246,102,2.5391,40000,7.911764706,1.950980392,0,0,1,0,0
15,1281,486,2,64700,6.479423868,1.467078189,0,0,1,0,0
8,6835,1439,2.7138,22500,6.931897151,1.211257818,0,0,1,0,0
12,11139,1680,2.2612,137500,5.235714286,1.024404762,0,0,1,0,0
10,1403,686,2.6618,81000,6.204081633,1.255102041,0,0,1,0,0
37,184,59,3.7292,65800,7.661016949,1.847457627,0,0,1,0,0
20,1217,481,1.6063,55400,4.88981289,1.155925156,0,0,1,0,0
9,805,349,1.5491,62300,5.641833811,1.163323782,0,0,1,0,0
18,994,425,1.69,54200,4.423529412,1.145882353,0,0,1,0,0
13,735,320,1.5489,57400,5.65,1.284375,0,0,1,0,0
15,1756,695,2.182,60800,6.047482014,1.389928058,0,0,1,0,0
14,1586,691,1.6136,67400,9.316931983,2.487698987,0,0,1,0,0
16,433,159,1.0568,75000,7.842767296,1.981132075,0,0,1,0,0
21,2330,991,1.3811,51300,8.579212916,2.657921292,0,0,1,0,0
15,2568,1075,2.5405,69600,6.444651163,1.422325581,0,0,1,0,0
19,758,321,2.8929,98100,5.816199377,1.124610592,0,0,1,0,0
14,2517,954,2.0674,65000,5.225366876,1.29769392,0,0,1,0,0
15,2709,964,1.9779,73300,5.791493776,1.191908714,0,0,1,0,0
18,2250,1158,1.5823,72400,4.822107081,1.125215889,0,0,1,0,0
22,2581,1098,1.9375,65300,4.984517304,1.123861566,0,0,1,0,0
17,2677,1227,2.4828,84000,5.446617767,1.056234719,0,0,1,0,0
9,2098,765,3.2723,97800,6.346405229,1.139869281,0,0,1,0,0
16,2524,1008,2.6739,78000,5.603174603,1.080357143,0,0,1,0,0
6,841,320,4.1458,116300,6.575,1.0875,0,0,1,0,0
23,355,151,2.2083,42500,7.781456954,3.099337748,0,0,1,0,0
32,763,360,1.875,47800,9.161111111,3.411111111,0,0,1,0,0
29,383,156,1.3371,66900,7.705128205,1.858974359,0,0,1,0,0
15,4507,1807,2.2466,66800,5.742667405,1.289983398,0,0,1,0,0
13,4166,1482,2.6111,65600,6.372469636,1.347503374,0,0,1,0,0
18,1251,512,3.0139,82600,6.46875,1.376953125,0,0,1,0,0
19,150,56,3.125,65600,5.375,1.160714286,0,0,1,0,0
8,312,96,4.3021,94500,5.927083333,1.010416667,0,0,1,0,0
34,890,423,1.3571,41000,9.144208038,2.971631206,0,0,1,0,0
30,122,63,1.3333,42500,8.571428571,2.158730159,0,0,1,0,0
32,1358,544,2.125,57700,5.814338235,1.308823529,0,0,1,0,0
20,119,58,1.625,50000,6.034482759,1.637931034,0,0,1,0,0
19,1129,463,1.82,80100,16.52267819,4.105831533,0,0,1,0,0
15,1015,472,1.4936,66900,11.88983051,2.718220339,0,0,1,0,0
41,375,158,1.7083,48500,5.139240506,2.753164557,0,0,1,0,0
17,1005,401,1.6991,69100,6.374064838,1.463840399,0,0,1,0,0
46,787,271,2.1908,48100,5.52398524,1.140221402,0,0,1,0,0
48,580,211,2.1571,48600,6.118483412,1.17535545,0,0,1,0,0
31,1346,479,3.212,70400,5.173277662,0.96868476,0,0,1,0,0
10,1152,481,1.7062,86800,5.201663202,1.191268191,0,0,1,0,0
18,1388,428,4.2386,157200,9.119158879,1.670560748,0,0,1,0,0
18,1086,375,3.3672,133600,10.38666667,1.16,0,0,1,0,0
29,1569,592,2.7663,97900,7.787162162,0.734797297,0,0,1,0,0
29,323,113,1.9265,103300,11.4159292,2.327433628,0,0,1,0,0
38,1196,422,3.5625,96500,9.753554502,2.248815166,0,0,1,0,0
16,853,315,5.2185,128600,11.02857143,2.00952381,0,0,1,0,0
34,941,367,2.875,117600,10.04632153,2.059945504,0,0,1,0,0
10,1220,428,4.5536,132400,11.09813084,1.971962617,0,0,1,0,0
26,1177,466,3.7708,110400,13.60300429,2.669527897,0,0,1,0,0
27,1135,410,2.5446,135200,22.64634146,3.953658537,0,0,1,0,0
33,71,27,1.875,71300,14.77777778,3.222222222,0,0,1,0,0
13,780,250,7.1997,253800,19.468,2.872,0,0,1,0,0
16,879,280,5.2146,255200,28.43214286,4.096428571,0,0,1,0,0
16,527,192,5.7421,167600,17.32291667,2.963541667,0,0,1,0,0
17,1382,459,6.2233,230900,20.52069717,3.169934641,0,0,1,0,0
16,1749,540,4.9716,162500,14.85185185,2.651851852,0,0,1,0,0
22,1062,423,3.0434,137200,19.16312057,3.936170213,0,0,1,0,0
15,703,255,3.5625,165500,16.61176471,2.952941176,0,0,1,0,0
31,1408,504,5,161100,10.82142857,2.089285714,0,0,1,0,0
21,337,130,3.9375,115000,36.71538462,8.053846154,0,0,1,0,0
17,673,274,5.2563,144100,10.32116788,1.846715328,0,0,1,0,0
10,317,109,7.2371,171900,9.532110092,1.596330275,0,0,1,0,0
